Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GraphSAGE,0.01,500,0.05,128,11.564785,11.564784049987793,2.4011137,0.9962590141413479,3.4007037,0.9962993214527766
GIN,0.01,500,0.05,128,69.22179,69.2217788696289,5.8153725,0.9779910509472364,8.319963,0.9806936979293823
GCN,0.01,500,0.05,256,136.1663,136.1663055419922,8.318405,0.9574022682534488,11.669032,0.9637084503968557
GAT,0.01,500,0.05,256,863.78754,863.7874755859375,18.255209,0.7312799824021621,29.390263,0.7327581197023392
GraphSAGE,0.01,500,0.05,256,53.223026,53.22303009033203,5.310035,0.9815947864824041,7.295411,0.9818445841471354
GIN,0.01,500,0.05,256,60.967834,60.96782684326172,5.3366656,0.980913416950096,7.8081903,0.9814302772283554
GCN,0.01,500,0.05,512,313.3193,313.3193054199219,12.068145,0.9024679656781833,17.700829,0.9031724333763123
GAT,0.01,500,0.05,512,1255.7172,1255.717041015625,23.067863,0.6081101163852377,35.4361,0.6081122656663259
GraphSAGE,0.01,500,0.05,512,32.231014,32.231014251708984,4.085802,0.9895665277346427,5.6772366,0.9899357209602991
GIN,0.01,500,0.05,512,58.598923,58.59892654418945,5.15643,0.9819269204760378,7.6549935,0.9868931472301483
GCN,0.01,500,0.005,32,491.7283,491.7282409667969,15.352787,0.8442917592611673,22.174948,0.8454156617323557
GAT,0.01,500,0.005,32,1197.7052,1197.7049560546875,21.62114,0.5674568789488327,34.607876,0.5674880146980286
GraphSAGE,0.01,500,0.005,32,42.98219,42.9821891784668,4.7357945,0.9860925992170363,6.5560803,0.9861331234375635
GIN,0.01,500,0.005,32,133.18465,133.1846466064453,8.319599,0.9541322365735211,11.5405655,0.9547182768583298
GCN,0.01,500,0.005,64,323.9363,323.9363098144531,12.516812,0.8972720620241416,17.99823,0.8974596460660299
GAT,0.01,500,0.005,64,1206.1511,1206.1512451171875,22.10575,0.5776134693674805,34.729687,0.5801676412423452
GraphSAGE,0.01,500,0.005,64,21.636887,21.636884689331055,3.3027356,0.9927677432646984,4.6515465,0.9927778194348017
GIN,0.01,500,0.005,64,61.845333,61.845340728759766,5.5633507,0.9793647909715575,7.8641806,0.97985211511453
GCN,0.01,500,0.005,128,363.8026,363.8026428222656,13.366402,0.8847175896927978,19.07361,0.8855682412783304
GAT,0.01,500,0.005,128,867.2072,867.2072143554688,17.79869,0.7309601223391097,29.448381,0.7315633992354075
GraphSAGE,0.01,500,0.005,128,22.302355,22.302356719970703,3.302801,0.9927759040364211,4.722537,0.992839033404986
GIN,0.01,500,0.005,128,126.10575,126.10577392578125,6.9614987,0.9623449281603599,11.229682,0.966701994339625
GCN,0.01,500,0.005,256,213.0125,213.012451171875,10.320537,0.933739155991934,14.594948,0.9396404027938843
GAT,0.01,500,0.005,256,650.1823,650.1823120117188,17.065401,0.7965271531521393,25.498672,0.8023422112067541
GraphSAGE,0.01,500,0.005,256,68.30689,68.30689239501953,5.919473,0.9759247029843227,8.264798,0.9760742435852686
GIN,0.01,500,0.005,256,137.68977,137.6897735595703,7.4230742,0.9540161240507244,11.734129,0.9572186867396036
GCN,0.01,500,0.005,512,406.4374,406.4374084472656,13.707557,0.8743244956271434,20.160294,0.8766709516445795
GAT,0.01,500,0.005,512,2142.8071,2142.80712890625,32.589695,0.27145829163814345,46.290466,0.27146148681640625
GraphSAGE,0.01,500,0.005,512,71.26357,71.26358032226562,6.0545306,0.9756606958923754,8.441775,0.9759078373511633
GIN,0.01,500,0.005,512,15.195484,15.195483207702637,2.8090618,0.9949688552068187,3.8981385,0.9959052453438441
GCN,0.01,500,0.0005,32,373.1942,373.1941833496094,13.814988,0.8721299310291474,19.318235,0.8733464876810709
GAT,0.01,500,0.0005,32,491.59293,491.5928649902344,14.3874235,0.8408451359337715,22.171894,0.8410610109567642
GraphSAGE,0.01,500,0.0005,32,42.05189,42.05189514160156,4.749885,0.9843563858808113,6.484743,0.9844332784414291
GIN,0.01,500,0.0005,32,168.94173,168.9417266845703,9.24842,0.9395720100673897,12.997759,0.9425158351659775
GCN,0.01,500,0.0005,64,402.93576,402.935791015625,13.982612,0.8719419802516432,20.07326,0.871961717804273
GAT,0.01,500,0.0005,64,1185.1885,1185.188720703125,22.547266,0.5816427686985493,34.426567,0.5839133709669113
GraphSAGE,0.01,500,0.0005,64,27.93013,27.930130004882812,3.7937596,0.9906058917357585,5.2848964,0.9907081176837286
GIN,0.01,500,0.0005,64,58.63765,58.637638092041016,5.437425,0.9808139321080654,7.657522,0.9812065114577612
GCN,0.01,500,0.0005,128,274.58774,274.5877685546875,11.669006,0.9128979752474593,16.570688,0.916729748249054
GAT,0.01,500,0.0005,128,890.7409,890.7409057617188,19.226046,0.7208704936756721,29.845284,0.7213579614957174
GraphSAGE,0.01,500,0.0005,128,31.50287,31.50287437438965,4.03952,0.9892210709790051,5.612742,0.9897415389617285
GIN,0.01,500,0.0005,128,34.834614,34.83461380004883,4.2362003,0.9889054513100427,5.902086,0.9893800417582194
GCN,0.01,500,0.0005,256,74.316414,74.31640625,6.2999077,0.9754243190890163,8.620697,0.9771914829810461
GAT,0.01,500,0.0005,256,918.77606,918.7760620117188,18.600536,0.7094031677895188,30.31132,0.7094045827786127
GraphSAGE,0.01,500,0.0005,256,44.484573,44.48457336425781,4.7684946,0.984779140004774,6.669676,0.9848794688781103
GIN,0.01,500,0.0005,256,293.994,293.99395751953125,10.733922,0.9105940710537787,17.146254,0.912436788280805
GCN,0.01,500,0.0005,512,341.36316,341.3631896972656,12.337074,0.8944282856918989,18.476015,0.897886206706365
GAT,0.01,500,0.0005,512,2138.1794,2138.1796875,31.363478,0.2647855083395619,46.24045,0.26508315404256183
GraphSAGE,0.01,500,0.0005,512,44.964066,44.96406555175781,4.797661,0.9856334777319503,6.705525,0.986744354168574
GIN,0.01,500,0.0005,512,14.034442,14.034443855285645,2.619383,0.9950633369812146,3.746257,0.9952918738126755
GCN,0.01,500,5e-05,32,433.96414,433.9641418457031,14.626525,0.8624765121865021,20.831806,0.8627135107914606
GAT,0.01,500,5e-05,32,1146.1831,1146.1829833984375,20.443447,0.5947527638376147,33.855328,0.5947706202665964
GraphSAGE,0.01,500,5e-05,32,35.405155,35.405155181884766,4.1716223,0.9884221525358128,5.950223,0.9887835582097372
GIN,0.01,500,5e-05,32,97.51853,97.51852416992188,7.241675,0.9663233270641278,9.875147,0.9664710362752279
GCN,0.01,500,5e-05,64,318.81552,318.8155212402344,12.762664,0.8996844636440527,17.855406,0.9022036294142405
GAT,0.01,500,5e-05,64,603.66473,603.6647338867188,13.900939,0.8128526890720078,24.56959,0.812856192390124
GraphSAGE,0.01,500,5e-05,64,24.008171,24.00817108154297,3.6080892,0.9919723296318258,4.899813,0.9920971443255743
GIN,0.01,500,5e-05,64,63.532413,63.53240966796875,5.7392583,0.9786570334009478,7.970722,0.9790888875722885
GCN,0.01,500,5e-05,128,359.0081,359.0080871582031,12.986454,0.8872040996338201,18.947508,0.8887214163939158
GAT,0.01,500,5e-05,128,736.3779,736.3778076171875,17.256569,0.7680843234164434,27.136284,0.7749346693356832
GraphSAGE,0.01,500,5e-05,128,3.7770603,3.7770602703094482,1.4394656,0.9984912042556614,1.9434661,0.9985176821549734
GIN,0.01,500,5e-05,128,29.361032,29.36103630065918,3.690217,0.9909813891139242,5.418582,0.9917318969964981
GCN,0.01,500,5e-05,256,165.73119,165.73117065429688,8.866303,0.9474466387427358,12.873663,0.9489248891671499
GAT,0.01,500,5e-05,256,948.3423,948.3421020507812,18.323275,0.7070803867126836,30.795166,0.707112913330396
GraphSAGE,0.01,500,5e-05,256,57.066803,57.06680679321289,5.379841,0.9790406193672334,7.5542574,0.9791574776172638
GIN,0.01,500,5e-05,256,51.41242,51.41241455078125,5.102354,0.9823933803599801,7.170245,0.982835496465365
GCN,0.01,500,5e-05,512,378.58167,378.5816650390625,13.554292,0.8798527809546718,19.457174,0.8800068100293478
GAT,0.01,500,5e-05,512,1140.8966,1140.8966064453125,20.65627,0.6473156988973652,33.77716,0.6473184327284495
GraphSAGE,0.01,500,5e-05,512,69.944145,69.94412994384766,5.9441123,0.9755190981697927,8.363261,0.9755355368057886
GIN,0.01,500,5e-05,512,10.378315,10.378314971923828,2.1356847,0.9965535716428896,3.2215393,0.9966665258010229
GCN,0.01,1000,0.05,32,288.50223,288.5022277832031,11.571023,0.9074024160494973,16.985353,0.9077255129814148
GAT,0.01,1000,0.05,32,969.9521,969.9520263671875,22.673727,0.6768994312052725,31.144054,0.6813129087289175
GraphSAGE,0.01,1000,0.05,32,29.751074,29.751070022583008,4.1275,0.9900594451228778,5.4544544,0.9931236058473587
GIN,0.01,1000,0.05,32,55.066315,55.06631851196289,5.3406453,0.9817517029503967,7.420668,0.9825265010197958
GCN,0.01,1000,0.05,64,151.23064,151.23060607910156,8.894877,0.9523473223680757,12.297586,0.9579811642567316
GAT,0.01,1000,0.05,64,603.7297,603.7296752929688,15.690974,0.8051537709304973,24.570911,0.8054112444321314
GraphSAGE,0.01,1000,0.05,64,8.9809065,8.980907440185547,2.216414,0.9970576816704148,2.9968162,0.9973426113526026
GIN,0.01,1000,0.05,64,29.905893,29.90589141845703,3.8762743,0.9900202174852604,5.468628,0.990713839729627
GCN,0.01,1000,0.05,128,106.55686,106.55687713623047,7.545099,0.9657204284473435,10.3226385,0.9667726655801138
GAT,0.01,1000,0.05,128,729.0964,729.0963134765625,16.980669,0.7766362826354501,27.001785,0.776758556564649
GraphSAGE,0.01,1000,0.05,128,6.111454,6.111454010009766,1.9091882,0.9976435646013656,2.4721355,0.9986265649398168
GIN,0.01,1000,0.05,128,713.1819,713.181884765625,17.278822,0.7708611805459414,26.705465,0.7928360551595688
GCN,0.01,1000,0.05,256,75.942116,75.94212341308594,5.9866447,0.9758507278033858,8.714478,0.9775947779417038
GAT,0.01,1000,0.05,256,1361.8063,1361.80615234375,25.449316,0.5370182904073612,36.90266,0.543877050280571
GraphSAGE,0.01,1000,0.05,256,17.24336,17.24336051940918,2.940733,0.994395845539071,4.1525126,0.9944011867046356
GIN,0.01,1000,0.05,256,104.07856,104.07855224609375,6.8023586,0.9666588621240817,10.20189,0.9742021063963572
GCN,0.01,1000,0.05,512,153.0743,153.07427978515625,8.564652,0.9503423190519644,12.37232,0.9503868271907171
GAT,0.01,1000,0.05,512,1997.0511,1997.0511474609375,32.099884,0.2638118984164085,44.688377,0.26519454022248584
GraphSAGE,0.01,1000,0.05,512,39.490215,39.49021530151367,4.493745,0.9866501500108074,6.284124,0.9866632521152496
GIN,0.01,1000,0.05,512,98.14309,98.1430892944336,6.8183923,0.9674569396375653,9.906719,0.9707003484169642
GCN,0.01,1000,0.005,32,270.1689,270.1689453125,11.946889,0.9082169605041557,16.436815,0.9083902488152186
GAT,0.01,1000,0.005,32,525.71643,525.7164306640625,15.659106,0.8221554685341195,22.928507,0.822399248679479
GraphSAGE,0.01,1000,0.005,32,21.187904,21.187904357910156,3.2782924,0.9927652602384658,4.603032,0.9928324421246847
GIN,0.01,1000,0.005,32,76.694435,76.69445037841797,6.1896667,0.9746461989200302,8.757536,0.974708711107572
GCN,0.01,1000,0.005,64,149.85548,149.85548400878906,8.891061,0.9492045055835563,12.241548,0.9511002053817114
GAT,0.01,1000,0.005,64,488.56128,488.5613098144531,12.968586,0.8427136948833259,22.103422,0.8427163859208425
GraphSAGE,0.01,1000,0.005,64,5.1058335,5.105833053588867,1.6598406,0.9982111669979955,2.2596092,0.9985754787921906
GIN,0.01,1000,0.005,64,30.323885,30.323884963989258,3.83401,0.9895368863117593,5.506713,0.9902961949507395
GCN,0.01,1000,0.005,128,97.18918,97.1891860961914,7.031033,0.9688479667288653,9.858458,0.9690605203310648
GAT,0.01,1000,0.005,128,1188.7585,1188.7587890625,25.067694,0.6121367945529713,34.47838,0.6199799925088882
GraphSAGE,0.01,1000,0.005,128,3.8590908,3.8590915203094482,1.5335058,0.9984017374966986,1.9644569,0.9987623145182928
GIN,0.01,1000,0.005,128,5.774929,5.774929046630859,1.6780105,0.9981039677144524,2.4031081,0.9982926597197851
GCN,0.01,1000,0.005,256,32.91757,32.91756820678711,4.022704,0.9889851167892568,5.7373834,0.9890284339586893
GAT,0.01,1000,0.005,256,771.1313,771.1312866210938,16.09994,0.7696998129815383,27.76925,0.7697043170531591
GraphSAGE,0.01,1000,0.005,256,47.00957,47.00957489013672,4.8463407,0.9831580882918983,6.856353,0.9833577871322632
GIN,0.01,1000,0.005,256,3.3401306,3.34013032913208,1.299735,0.9989258018970268,1.8276024,0.9991175333658854
GCN,0.01,1000,0.005,512,253.703,253.70298767089844,11.705906,0.918897144385713,15.928057,0.9433891326189041
GAT,0.01,1000,0.005,512,6473.4644,6473.46435546875,55.056732,-1.0330102345249592,80.45784,5.463759104410807e-08
GraphSAGE,0.01,1000,0.005,512,25.531485,25.5314884185791,3.647602,0.9916455623890407,5.052869,0.9917103350162506
GIN,0.01,1000,0.005,512,5.529648,5.5296478271484375,1.6798315,0.9980836459457532,2.3515203,0.9985406349102656
GCN,0.01,1000,0.0005,32,250.8954,250.89541625976562,11.363498,0.9156478799565724,15.839678,0.9157460530598959
GAT,0.01,1000,0.0005,32,583.9692,583.9691772460938,14.310374,0.8171747924398853,24.165455,0.8171865691741308
GraphSAGE,0.01,1000,0.0005,32,13.955723,13.955720901489258,2.8086536,0.9949430496882586,3.735736,0.9951557467381159
GIN,0.01,1000,0.0005,32,69.91058,69.91058349609375,6.0454044,0.975458170893209,8.361255,0.975824902455012
GCN,0.01,1000,0.0005,64,503.84232,503.84234619140625,15.586818,0.8424813411835711,22.446432,0.8617220322291056
GAT,0.01,1000,0.0005,64,528.70245,528.702392578125,13.9040575,0.831692683441832,22.99353,0.8320568551619848
GraphSAGE,0.01,1000,0.0005,64,11.073784,11.073781967163086,2.4114015,0.9961906744812149,3.3277295,0.9962859352429708
GIN,0.01,1000,0.0005,64,36.075756,36.07575225830078,4.3515534,0.9880170127314942,6.0063095,0.988604540626208
GCN,0.01,1000,0.0005,128,105.86462,105.86459350585938,7.494477,0.9655898789557327,10.289053,0.9679428587357203
GAT,0.01,1000,0.0005,128,636.52905,636.5291137695312,14.681359,0.7966313821035077,25.229527,0.7966315199931463
GraphSAGE,0.01,1000,0.0005,128,9.048343,9.048341751098633,2.3170893,0.996886596496974,3.0080464,0.9977480272452036
GIN,0.01,1000,0.0005,128,4.0236483,4.023648262023926,1.3562757,0.9987163623672103,2.0059032,0.998722439010938
GCN,0.01,1000,0.0005,256,21.527374,21.527374267578125,3.421088,0.9923953552947196,4.63976,0.99287049472332
GAT,0.01,1000,0.0005,256,4525.93,4525.93017578125,44.987823,-0.45913553686508707,67.27503,0.0
GraphSAGE,0.01,1000,0.0005,256,35.60371,35.60371017456055,4.2860255,0.9878702626408398,5.9668846,0.9880779534578323
GIN,0.01,1000,0.0005,256,6.7307816,6.7307820320129395,1.707713,0.9979247519262056,2.594375,0.9980658342440923
GCN,0.01,1000,0.0005,512,69.12745,69.12744903564453,5.820318,0.9773914055246866,8.314292,0.9775787045558294
GAT,0.01,1000,0.0005,512,2207.632,2207.632080078125,32.314392,0.24552814365426975,46.985447,0.24570365746816
GraphSAGE,0.01,1000,0.0005,512,31.412842,31.412839889526367,4.359386,0.9883504142270451,5.604716,0.9923247049252192
GIN,0.01,1000,0.0005,512,2.563752,2.5637519359588623,1.0742388,0.9991627289556672,1.6011721,0.9992848734060923
GCN,0.01,1000,5e-05,32,416.26492,416.26495361328125,14.794907,0.8640968200935414,20.40257,0.8646745582421621
GAT,0.01,1000,5e-05,32,572.1285,572.1285400390625,13.533034,0.826365242934175,23.919207,0.8266176382700602
GraphSAGE,0.01,1000,5e-05,32,19.348444,19.34844207763672,3.272156,0.9933999745587556,4.3986864,0.9935362140337626
GIN,0.01,1000,5e-05,32,56.72141,56.721405029296875,5.434862,0.9807835325056796,7.5313616,0.9810206890106201
GCN,0.01,1000,5e-05,64,167.71434,167.71434020996094,9.44708,0.9420253578131819,12.950458,0.9433492223421732
GAT,0.01,1000,5e-05,64,531.026,531.0260620117188,15.231575,0.827906607457308,23.044,0.8279444525639216
GraphSAGE,0.01,1000,5e-05,64,3.3316069,3.3316073417663574,1.3363405,0.998853546689852,1.825269,0.9992292871077856
GIN,0.01,1000,5e-05,64,460.4528,460.45281982421875,15.0236635,0.8526271557401682,21.458164,0.8811219980319341
GCN,0.01,1000,5e-05,128,98.816216,98.81620788574219,6.93705,0.9692799676773739,9.940635,0.9754660626252493
GAT,0.01,1000,5e-05,128,433.57248,433.57244873046875,11.648514,0.8610243971225152,20.822403,0.8614059090614319
GraphSAGE,0.01,1000,5e-05,128,6.1893067,6.189306735992432,1.9104137,0.9979237463343115,2.4878318,0.9985059499740601
GIN,0.01,1000,5e-05,128,7.116038,7.116037368774414,1.9463735,0.9977427818757153,2.6675904,0.9981324871381124
GCN,0.01,1000,5e-05,256,70.911354,70.91134643554688,5.9048653,0.9769018171497299,8.420888,0.9780935347080231
GAT,0.01,1000,5e-05,256,577.16815,577.1680908203125,14.428963,0.8169455042120798,24.024324,0.8175291816393534
GraphSAGE,0.01,1000,5e-05,256,36.85326,36.8532600402832,4.483766,0.9866099079005587,6.0706887,0.9877501030762991
GIN,0.01,1000,5e-05,256,1.7798567,1.779856562614441,0.8888851,0.9994459967417261,1.3341126,0.9994594206412634
GCN,0.01,1000,5e-05,512,150.53868,150.53871154785156,8.425948,0.9519564641260274,12.269421,0.9525673538446426
GAT,0.01,1000,5e-05,512,1310.5645,1310.5645751953125,23.00978,0.5781747282156027,36.201717,0.5781831492980322
GraphSAGE,0.01,1000,5e-05,512,10.154227,10.15422534942627,2.3567688,0.9964966787773277,3.18657,0.9965254664421082
GIN,0.01,1000,5e-05,512,1.4237405,1.4237405061721802,0.7868436,0.9995656857329989,1.193206,0.9996382196744283
GCN,0.005,50,0.05,32,1938.7128,1938.712890625,32.97362,0.32703208286278246,44.030815,0.3334551155567169
GAT,0.005,50,0.05,32,1873.8812,1873.8814697265625,29.57799,0.3336376432396255,43.28835,0.34166277945041656
GraphSAGE,0.005,50,0.05,32,607.2477,607.2476806640625,17.388514,0.7741020106608253,24.642397,0.7751288612683614
GIN,0.005,50,0.05,32,6484.33,6484.33056640625,55.668137,-1.0069594088778233,80.52534,0.11606590946515401
GCN,0.005,50,0.05,64,1658.369,1658.3692626953125,29.302149,0.4448758273138276,40.723076,0.44844095905621845
GAT,0.005,50,0.05,64,894.6758,894.6756591796875,20.915121,0.7118060695369457,29.91113,0.712335209051768
GraphSAGE,0.005,50,0.05,64,262.83902,262.8389892578125,11.689907,0.9014631122945992,16.21231,0.901711031794548
GIN,0.005,50,0.05,64,5828.438,5828.4384765625,53.843502,-0.8044105055939287,76.34421,0.1792439023653666
GCN,0.005,50,0.05,128,1475.1459,1475.1458740234375,27.382841,0.50855115374265,38.407627,0.5105346490939459
GAT,0.005,50,0.05,128,1453.7902,1453.7900390625,25.30474,0.4928778022429801,38.1286,0.494750052690506
GraphSAGE,0.005,50,0.05,128,247.27545,247.2754364013672,11.219996,0.9097047939100533,15.724995,0.9102980643510818
GIN,0.005,50,0.05,128,5222.7075,5222.7080078125,52.050945,-0.6337529088472447,72.2683,0.23008363445599875
GCN,0.005,50,0.05,256,1354.4862,1354.486083984375,26.169632,0.5475925822910501,36.803345,0.5488627602656683
GAT,0.005,50,0.05,256,1124.139,1124.13916015625,23.557098,0.6418397039367588,33.528183,0.6472081989049911
GraphSAGE,0.005,50,0.05,256,167.41487,167.4148712158203,9.156789,0.9385309551005335,12.9388895,0.938927615682284
GIN,0.005,50,0.05,256,4514.655,4514.6552734375,49.938965,-0.5970340053924282,67.19118,-0.46114659309387207
GCN,0.005,50,0.05,512,1181.6248,1181.6246337890625,23.44906,0.6099270994088978,34.374767,0.6168556412061056
GAT,0.005,50,0.05,512,1182.0721,1182.072265625,24.173704,0.6155547016907934,34.381275,0.6175777167081833
GraphSAGE,0.005,50,0.05,512,405.89133,405.891357421875,14.738788,0.8453138365838827,20.146746,0.8461941430966059
GIN,0.005,50,0.05,512,5212.0854,5212.08544921875,49.892963,-0.6098971652524643,72.19477,0.26110605398813885
GCN,0.005,50,0.005,32,1704.9854,1704.9853515625,29.543098,0.4308095249890182,41.29147,0.4321600596110026
GAT,0.005,50,0.005,32,1421.889,1421.8887939453125,26.825228,0.5510274878068966,37.707943,0.55866439640522
GraphSAGE,0.005,50,0.005,32,386.02573,386.0257263183594,14.291623,0.8498833160265656,19.647537,0.8514752835035324
