Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GAT,0.0005,250,0.0005,32,817.2181,817.2178955078125,19.482336,0.6863886318490644,28.587027,0.6871673337050846
GraphSAGE,0.0005,250,0.0005,32,391.05347,391.053466796875,14.1834345,0.8021714405924073,19.775072,0.8039913347789219
GIN,0.0005,250,0.0005,32,6304.917,6304.9169921875,53.527863,-1.2485337940120442,79.40351,0.07896408012935094
GCN,0.0005,250,0.0005,64,1314.3341,1314.334228515625,25.3533,0.4988350261442171,36.253746,0.5000275330884116
GAT,0.0005,250,0.0005,64,1194.7979,1194.7977294921875,21.341228,0.5125589274187802,34.56585,0.5126062333583832
GraphSAGE,0.0005,250,0.0005,64,197.86186,197.8618927001953,10.077579,0.8936876963332875,14.066338,0.8937666543892452
GIN,0.0005,250,0.0005,64,5743.519,5743.51904296875,51.949085,-1.0338034019466271,75.78601,0.18461258922304427
GCN,0.0005,250,0.0005,128,1209.6808,1209.6807861328125,23.997046,0.5413613987168984,34.780464,0.5421086464609418
GAT,0.0005,250,0.0005,128,775.5082,775.5081787109375,15.928261,0.7292356509835288,27.847948,0.7292509377002716
GraphSAGE,0.0005,250,0.0005,128,118.647385,118.64737701416016,7.6940193,0.9434224228994067,10.892538,0.9434659225600106
GIN,0.0005,250,0.0005,128,4760.987,4760.986328125,48.676186,-0.6871758980135433,68.9999,0.30196222237178255
GCN,0.0005,250,0.0005,256,949.416,949.4159545898438,21.303898,0.6486018695361133,30.812595,0.6490375016416822
GAT,0.0005,250,0.0005,256,1161.169,1161.1689453125,20.655825,0.5299674695890164,34.075928,0.5299917544637408
GraphSAGE,0.0005,250,0.0005,256,43.971592,43.97159194946289,4.6634073,0.9799086424537464,6.631108,0.9799310905592782
GIN,0.0005,250,0.0005,256,3930.7976,3930.79736328125,45.439297,-0.4117764304153068,62.69607,0.38110050559043884
GCN,0.0005,250,0.0005,512,750.31256,750.3126220703125,19.20393,0.7232810564136894,27.391834,0.7241365526403699
GAT,0.0005,250,0.0005,512,745.3631,745.3629760742188,15.914918,0.7564112649716609,27.301338,0.7611734781946454
GraphSAGE,0.0005,250,0.0005,512,18.791767,18.791770935058594,2.9802527,0.9913855401653656,4.334947,0.9914301804133824
GIN,0.0005,250,0.0005,512,2668.1067,2668.106201171875,37.67333,0.007297687630057527,51.65372,0.447909095457622
GCN,0.0005,250,5e-05,32,1481.7766,1481.776611328125,27.198273,0.42921899617556064,38.49385,0.4305150934628078
GAT,0.0005,250,5e-05,32,1326.3845,1326.384765625,24.387743,0.4547131689722733,36.419563,0.4548428271497999
GraphSAGE,0.0005,250,5e-05,32,259.8607,259.8606872558594,11.572942,0.8636554110602642,16.120195,0.8639395534992218
GIN,0.0005,250,5e-05,32,6333.391,6333.39111328125,53.58402,-1.26364972859784,79.5826,0.060994701726096015
GCN,0.0005,250,5e-05,64,1396.166,1396.165771484375,25.88526,0.47204511060691495,37.365307,0.4734741151332855
GAT,0.0005,250,5e-05,64,588.8278,588.827880859375,16.716684,0.7688329310587464,24.265774,0.7689010415758405
GraphSAGE,0.0005,250,5e-05,64,161.798,161.79798889160156,9.085193,0.9193348238285832,12.719984,0.9194589512688773
GIN,0.0005,250,5e-05,64,5651.863,5651.8623046875,51.468464,-0.9957546505771654,75.17887,0.20451128482818604
GCN,0.0005,250,5e-05,128,1136.6611,1136.6611328125,23.26879,0.5731961352916598,33.714405,0.5738359987735748
GAT,0.0005,250,5e-05,128,789.45514,789.455078125,17.755257,0.7155499779414406,28.097244,0.7155653536319733
GraphSAGE,0.0005,250,5e-05,128,102.124245,102.12422943115234,7.1833572,0.9513542431495454,10.105654,0.9513741731643677
GIN,0.0005,250,5e-05,128,5009.7456,5009.7451171875,49.584705,-0.7702343089038476,70.77956,0.2822498083114624
GCN,0.0005,250,5e-05,256,946.3441,946.3441162109375,21.349825,0.6486888431513871,30.762707,0.6489445098808834
GAT,0.0005,250,5e-05,256,1206.8546,1206.8546142578125,20.498367,0.5136117974473297,34.739815,0.513657237802233
GraphSAGE,0.0005,250,5e-05,256,40.94602,40.94602584838867,4.485362,0.9810217462294946,6.3989077,0.9810462423733303
GIN,0.0005,250,5e-05,256,3829.432,3829.431640625,44.158455,-0.3676431779516228,61.882404,0.39795432346207754
GCN,0.0005,250,5e-05,512,735.30707,735.3070678710938,18.969913,0.7295579317755536,27.116547,0.7303755453654698
GAT,0.0005,250,5e-05,512,1155.3458,1155.345703125,19.314922,0.52717478172495,33.99038,0.5272028275898525
GraphSAGE,0.0005,250,5e-05,512,18.588316,18.588315963745117,2.9853997,0.9915211025525027,4.311417,0.9916415384837559
GIN,0.0005,250,5e-05,512,2673.81,2673.81005859375,38.1872,0.004247001667427712,51.708897,0.46496074966021944
GCN,0.0005,500,0.05,32,1179.1415,1179.1414794921875,23.801542,0.5546441810983845,34.33863,0.5554842608315604
GAT,0.0005,500,0.05,32,1261.3722,1261.372314453125,22.766056,0.489701745839807,35.5158,0.4897439011505672
GraphSAGE,0.0005,500,0.05,32,155.00728,155.0072784423828,8.836817,0.9258393885498563,12.4501915,0.9259105324745178
GIN,0.0005,500,0.05,32,5514.0044,5514.0048828125,50.825108,-0.9501151836173083,74.25634,0.18670771377427237
GCN,0.0005,500,0.05,64,954.67664,954.6764526367188,21.682327,0.640049720762926,30.897842,0.6403225532599858
GAT,0.0005,500,0.05,64,643.12256,643.1226196289062,15.2151165,0.7638415890422852,25.359861,0.7639568873814174
GraphSAGE,0.0005,500,0.05,64,92.515236,92.51522064208984,6.793419,0.9577337417428972,9.6184845,0.9577450581959316
GIN,0.0005,500,0.05,64,4651.344,4651.3447265625,47.746693,-0.6281114945370433,68.20077,0.33019234452928814
GCN,0.0005,500,0.05,128,703.27997,703.280029296875,18.624538,0.7381330490277893,26.519426,0.738234417779105
GAT,0.0005,500,0.05,128,1378.9011,1378.901123046875,22.676098,0.42631293507345985,37.133556,0.42634626797267366
GraphSAGE,0.0005,500,0.05,128,29.291346,29.291343688964844,3.8471303,0.9861514832485108,5.412148,0.9861575237342289
GIN,0.0005,500,0.05,128,3357.6833,3357.68310546875,42.722248,-0.23010353846166104,57.945522,0.3835635610989162
GCN,0.0005,500,0.05,256,538.13824,538.1382446289062,16.18706,0.8024972328784713,23.197807,0.8027145777429853
GAT,0.0005,500,0.05,256,952.55206,952.552001953125,17.30695,0.5945483802902161,30.863441,0.5945488895688739
GraphSAGE,0.0005,500,0.05,256,8.581635,8.581634521484375,2.0762467,0.9956680098024544,2.929443,0.9956944371972766
GIN,0.0005,500,0.05,256,2340.025,2340.025146484375,35.3115,0.12785161996985017,48.373802,0.4549017335687365
GCN,0.0005,500,0.05,512,401.55914,401.5592041015625,13.640234,0.8564745605890306,20.03894,0.859692416020802
GAT,0.0005,500,0.05,512,462.6949,462.69482421875,11.947846,0.8321413510365371,21.510344,0.8321500420570374
GraphSAGE,0.0005,500,0.05,512,1.4301033,1.4301034212112427,0.79472744,0.9992702976597102,1.1958692,0.9992780387401581
GIN,0.0005,500,0.05,512,1025.9769,1025.976806640625,23.238955,0.5969535022306689,32.030876,0.7072044568402427
GCN,0.0005,500,0.005,32,1290.829,1290.8287353515625,24.863535,0.5112835367118339,35.92811,0.5122906054769244
GAT,0.0005,500,0.005,32,539.9412,539.9412231445312,15.463372,0.7937712277658308,23.236635,0.7939485098634448
GraphSAGE,0.0005,500,0.005,32,177.03915,177.03916931152344,9.475121,0.9078046475549926,13.305606,0.9080046968800681
GIN,0.0005,500,0.005,32,5554.923,5554.92333984375,51.114235,-0.97019587434784,74.53136,0.1909536804471697
GCN,0.0005,500,0.005,64,1010.5997,1010.5997314453125,21.903025,0.6136434718324919,31.78993,0.613927743264607
GAT,0.0005,500,0.005,64,441.96072,441.9607238769531,12.859558,0.8322989585780622,21.022861,0.8323427098137992
GraphSAGE,0.0005,500,0.005,64,94.20494,94.20494079589844,6.8960795,0.9570145324004198,9.705923,0.957037844828197
GIN,0.0005,500,0.005,64,4622.348,4622.34814453125,48.14684,-0.64724473553585,67.987854,0.3124695931162153
GCN,0.0005,500,0.005,128,655.6258,655.6258544921875,18.066614,0.7538750225763102,25.60519,0.753943166562489
GAT,0.0005,500,0.005,128,1120.0223,1120.0224609375,18.74289,0.5430317540385653,33.466736,0.5430340000561306
GraphSAGE,0.0005,500,0.005,128,34.97882,34.978824615478516,4.1795044,0.9833612630256325,5.9142895,0.9833673196179527
GIN,0.0005,500,0.005,128,3448.252,3448.25244140625,42.926533,-0.2399988446281169,58.721817,0.42594354919024874
GCN,0.0005,500,0.005,256,472.94022,472.9402160644531,15.229574,0.8291288946827692,21.747189,0.8294163772038051
GAT,0.0005,500,0.005,256,1259.1436,1259.1434326171875,21.68475,0.5405528799000415,35.484413,0.5420142412185669
GraphSAGE,0.0005,500,0.005,256,16.271223,16.271221160888672,2.8197312,0.9924625613375202,4.0337605,0.9924742920058114
GIN,0.0005,500,0.005,256,2413.6802,2413.68017578125,36.54801,0.0977091315518639,49.12922,0.49313049231256756
GCN,0.0005,500,0.005,512,411.00757,411.007568359375,13.839314,0.8533557006805071,20.273321,0.8553502772535596
GAT,0.0005,500,0.005,512,1106.3582,1106.3583984375,18.73518,0.5815533386744762,33.261963,0.5815571631704058
GraphSAGE,0.0005,500,0.005,512,1.7156827,1.715682864189148,0.8501571,0.9991620330792575,1.3098407,0.9991631082126072
GIN,0.0005,500,0.005,512,1166.0323,1166.0323486328125,24.429995,0.5495300447076802,34.147217,0.6767278781958989
GCN,0.0005,500,0.0005,32,1224.5303,1224.530517578125,24.25582,0.5319961780547466,34.99329,0.5328993797302246
GAT,0.0005,500,0.0005,32,1006.4644,1006.46435546875,19.624708,0.5719595732382937,31.724823,0.5720338225364685
GraphSAGE,0.0005,500,0.0005,32,139.60857,139.60861206054688,8.497859,0.9257665167717037,11.815607,0.9258330719811576
GIN,0.0005,500,0.0005,32,5683.3643,5683.36572265625,51.75201,-1.0146127226796964,75.38809,0.18487324033464705
GCN,0.0005,500,0.0005,64,893.8153,893.8154296875,21.152754,0.661677193192298,29.896744,0.6620386455740247
GAT,0.0005,500,0.0005,64,1081.3673,1081.3673095703125,19.935541,0.5965164711776573,32.88415,0.5966756641864777
GraphSAGE,0.0005,500,0.0005,64,59.537777,59.537776947021484,5.541638,0.9711254272500869,7.7160726,0.9711332746914455
GIN,0.0005,500,0.0005,64,4641.051,4641.0517578125,48.296288,-0.6515041050285134,68.12526,0.3055536874702999
GCN,0.0005,500,0.0005,128,637.277,637.2769165039062,17.875315,0.7558863790099757,25.244345,0.7560148622308459
GAT,0.0005,500,0.0005,128,1089.6013,1089.601318359375,19.00054,0.5495894194563778,33.00911,0.549602380820683
GraphSAGE,0.0005,500,0.0005,128,32.46079,32.46078872680664,4.076005,0.9844739473021747,5.697437,0.9844813048839569
GIN,0.0005,500,0.0005,128,3737.9507,3737.950439453125,44.79697,-0.3701925080927569,61.138783,0.3590252229145595
GCN,0.0005,500,0.0005,256,517.25134,517.2512817382812,16.041115,0.8103117067824718,22.74316,0.8106125720909664
GAT,0.0005,500,0.0005,256,618.1749,618.1748657226562,14.489137,0.786153769427429,24.863123,0.78615431700434
GraphSAGE,0.0005,500,0.0005,256,13.382941,13.382941246032715,2.5086818,0.9938453662225134,3.6582704,0.9938551144940513
GIN,0.0005,500,0.0005,256,2195.0679,2195.06787109375,35.0629,0.16952604737157598,46.85155,0.5250473618507385
GCN,0.0005,500,0.0005,512,404.12497,404.12493896484375,13.69242,0.8584537338555498,20.10286,0.8609184580189841
GAT,0.0005,500,0.0005,512,1110.359,1110.359130859375,18.321947,0.544436371933858,33.32205,0.5445327886513301
GraphSAGE,0.0005,500,0.0005,512,2.7755482,2.775547981262207,1.165719,0.9987735174371037,1.6659976,0.9988985572542463
GIN,0.0005,500,0.0005,512,1407.7344,1407.7344970703125,26.82333,0.47718481183326356,37.519787,0.6386526652744838
GCN,0.0005,500,5e-05,32,1263.7875,1263.7877197265625,24.72765,0.5188077245937024,35.54979,0.5196396708488464
GAT,0.0005,500,5e-05,32,598.02765,598.0275268554688,15.652769,0.7717152521268197,24.454603,0.7719572527068002
GraphSAGE,0.0005,500,5e-05,32,125.08952,125.0895004272461,8.060705,0.9335726276826364,11.184342,0.9336634959493365
GIN,0.0005,500,5e-05,32,5507.461,5507.4609375,50.96308,-0.9640892382712651,74.21227,0.18441751173564366
GCN,0.0005,500,5e-05,64,1028.1947,1028.19482421875,22.106813,0.6161744637472247,32.065475,0.6164646063532148
GAT,0.0005,500,5e-05,64,1029.6608,1029.6607666015625,20.641062,0.6488547520811191,32.08833,0.6491218507289886
GraphSAGE,0.0005,500,5e-05,64,70.9183,70.91830444335938,6.122251,0.966922196706056,8.4213,0.9669332802295685
GIN,0.0005,500,5e-05,64,4551.2056,4551.20556640625,47.845127,-0.6113862450397247,67.46262,0.3239851083074297
GCN,0.0005,500,5e-05,128,772.0716,772.071533203125,19.347567,0.7196035490433426,27.786177,0.71979478427342
GAT,0.0005,500,5e-05,128,1159.5295,1159.5296630859375,19.708572,0.5353129489162792,34.051865,0.535319162266595
GraphSAGE,0.0005,500,5e-05,128,28.29761,28.297607421875,3.7354147,0.9862930069270665,5.3195496,0.9862965856279645
GIN,0.0005,500,5e-05,128,3496.084,3496.083984375,42.748898,-0.23054078787564689,59.127693,0.44646795306886944
GCN,0.0005,500,5e-05,256,542.5416,542.5416259765625,16.382816,0.8023929237845259,23.292522,0.8026195509093148
GAT,0.0005,500,5e-05,256,651.9255,651.9254150390625,12.945376,0.6988173644067489,25.532831,0.6988188709531512
GraphSAGE,0.0005,500,5e-05,256,12.562546,12.562546730041504,2.4827864,0.9933268470855131,3.5443683,0.9933682211807796
GIN,0.0005,500,5e-05,256,2238.0835,2238.08349609375,34.89179,0.1607775533470906,47.308388,0.522474582706179
GCN,0.0005,500,5e-05,512,396.75073,396.7507629394531,13.507346,0.8580514208700104,19.918602,0.8590526751109532
GAT,0.0005,500,5e-05,512,533.3665,533.3665161132812,12.823432,0.810246698519137,23.094728,0.8102555530411857
GraphSAGE,0.0005,500,5e-05,512,3.590905,3.590904712677002,1.3677809,0.9981960509836137,1.8949683,0.9983346973146711
GIN,0.0005,500,5e-05,512,1515.3811,1515.38134765625,27.789188,0.4225180533320541,38.927895,0.6366337793213981
GCN,0.0005,1000,0.05,32,898.19025,898.190185546875,20.860872,0.671006862940818,29.969822,0.6712399125099182
GAT,0.0005,1000,0.05,32,1225.8102,1225.810302734375,21.150736,0.551546818242021,35.011574,0.5515601336956024
GraphSAGE,0.0005,1000,0.05,32,42.49942,42.499420166015625,4.7611265,0.9784524269019819,6.519158,0.9784580043384007
GIN,0.0005,1000,0.05,32,3680.8384,3680.838623046875,44.255833,-0.3253442774194054,60.669914,0.3847081959247589
GCN,0.0005,1000,0.05,64,448.481,448.4809875488281,14.995217,0.8329231250488129,21.17737,0.832990437746048
GAT,0.0005,1000,0.05,64,594.66064,594.66064453125,13.692258,0.7895161002498586,24.385664,0.7895181689943586
GraphSAGE,0.0005,1000,0.05,64,26.845364,26.845361709594727,3.7187934,0.9872072120683606,5.181251,0.9872199424675533
GIN,0.0005,1000,0.05,64,2740.498,2740.498291015625,38.625942,0.018921943578110643,52.349766,0.49970960191317965
GCN,0.0005,1000,0.05,128,378.86484,378.8648986816406,13.407652,0.8662912290154574,19.46445,0.866551148039954
GAT,0.0005,1000,0.05,128,738.0903,738.0902709960938,14.489966,0.7489737585590649,27.167816,0.748973833663123
GraphSAGE,0.0005,1000,0.05,128,8.261516,8.261515617370605,2.0444503,0.9956301734803155,2.8742852,0.9956325164863041
GIN,0.0005,1000,0.05,128,1515.4677,1515.467529296875,28.923313,0.41576112626297673,38.92901,0.6017062451158252
GCN,0.0005,1000,0.05,256,287.05075,287.05078125,11.228307,0.8974187518970373,16.942572,0.8987839605127063
GAT,0.0005,1000,0.05,256,788.0584,788.0584716796875,15.412139,0.727844450281385,28.072378,0.7278444766998291
GraphSAGE,0.0005,1000,0.05,256,1.8170297,1.817029595375061,0.9508815,0.9991794264431967,1.3479724,0.9992697877543313
GIN,0.0005,1000,0.05,256,563.1794,563.179443359375,16.217485,0.7644098450253531,23.731401,0.797896717275892
GCN,0.0005,1000,0.05,512,186.0664,186.06642150878906,8.92126,0.9326657786626962,13.640616,0.9330000025885445
GAT,0.0005,1000,0.05,512,716.3122,716.312255859375,14.06103,0.7623221493032855,26.76401,0.7639820064817157
GraphSAGE,0.0005,1000,0.05,512,0.10626151,0.1062614917755127,0.23592304,0.9999313418233652,0.32597777,0.9999463813645499
GIN,0.0005,1000,0.05,512,165.82674,165.82672119140625,8.725424,0.9255287960353125,12.877373,0.9356769365923745
GCN,0.0005,1000,0.005,32,863.62933,863.6293334960938,20.776102,0.6728942901113706,29.387571,0.6730195326464516
GAT,0.0005,1000,0.005,32,853.11163,853.1116333007812,17.23957,0.6272639178217636,29.208075,0.6273623747485024
GraphSAGE,0.0005,1000,0.005,32,67.643295,67.64329528808594,5.920517,0.9681601983022289,8.224554,0.9681718732629504
GIN,0.0005,1000,0.005,32,3590.117,3590.11669921875,43.79314,-0.2959682618346243,59.917583,0.38071031655584064
GCN,0.0005,1000,0.005,64,609.7111,609.7111206054688,17.521078,0.7697306573962888,24.69233,0.7698160622801099
GAT,0.0005,1000,0.005,64,944.9827,944.9827270507812,17.297625,0.5994563221190791,30.740572,0.5994591202054705
GraphSAGE,0.0005,1000,0.005,64,31.489252,31.48925018310547,4.0062838,0.9857029849017519,5.6115284,0.9857118002005986
GIN,0.0005,1000,0.005,64,2769.099,2769.099365234375,39.751305,-0.03863086141649212,52.62223,0.4240250970636095
GCN,0.0005,1000,0.005,128,422.4387,422.4386291503906,14.220764,0.8448777163192547,20.553314,0.8449365241186959
GAT,0.0005,1000,0.005,128,1081.9417,1081.9415283203125,17.800516,0.5591174472283971,32.892883,0.559136471578053
GraphSAGE,0.0005,1000,0.005,128,8.4717,8.471699714660645,1.9741385,0.9959904625636931,2.9106185,0.9960007284368787
GIN,0.0005,1000,0.005,128,1425.9402,1425.9403076171875,28.092474,0.431500045989799,37.761623,0.5785242489406041
GCN,0.0005,1000,0.005,256,353.2177,353.2177734375,12.635332,0.8739477212406497,18.794086,0.8754512284483228
GAT,0.0005,1000,0.005,256,1064.931,1064.9310302734375,18.3378,0.5612722654200601,32.63328,0.5615224923406329
GraphSAGE,0.0005,1000,0.005,256,1.9025768,1.9025768041610718,0.95940983,0.9990359478054444,1.3793392,0.999088453395026
GIN,0.0005,1000,0.005,256,561.0517,561.0516357421875,16.103176,0.7635779283703902,23.68653,0.802843953881945
GCN,0.0005,1000,0.005,512,218.5949,218.5948944091797,9.822401,0.9209446099497155,14.784955,0.9251405554158347
GAT,0.0005,1000,0.005,512,1027.9766,1027.9765625,17.329784,0.5823980005563973,32.062073,0.5824057502405984
GraphSAGE,0.0005,1000,0.005,512,0.06797035,0.06797034293413162,0.20115282,0.9999597316066552,0.26071125,0.9999738463333675
GIN,0.0005,1000,0.005,512,163.85959,163.85958862304688,8.601499,0.9289408552948075,12.800765,0.9379335130964007
GCN,0.0005,1000,0.0005,32,991.17694,991.177001953125,22.452168,0.6192302195200093,31.482964,0.6194380181176322
GAT,0.0005,1000,0.0005,32,884.4394,884.4393920898438,17.917347,0.642667170065273,29.739525,0.6467236067567553
GraphSAGE,0.0005,1000,0.0005,32,58.743347,58.743350982666016,5.609596,0.9715750211824997,7.664421,0.9715782574244908
GIN,0.0005,1000,0.0005,32,3976.8853,3976.88525390625,45.620243,-0.43129176913477824,63.06255,0.3449227639607021
GCN,0.0005,1000,0.0005,64,526.3438,526.3438110351562,16.314074,0.8052217664933953,22.942184,0.805259679044996
GAT,0.0005,1000,0.0005,64,558.2519,558.2520141601562,12.803635,0.8079934767672715,23.627356,0.8091840190546853
GraphSAGE,0.0005,1000,0.0005,64,33.20035,33.20035171508789,4.1427445,0.9847715985835974,5.761975,0.984777148280825
GIN,0.0005,1000,0.0005,64,2460.5305,2460.530517578125,37.2555,0.08064987560496943,49.603733,0.48122272321156095
GCN,0.0005,1000,0.0005,128,424.1716,424.1715087890625,14.259314,0.8459080553460971,20.595427,0.8460520122732434
GAT,0.0005,1000,0.0005,128,968.8166,968.8167114257812,16.897707,0.6353068841310002,31.125818,0.6353789482797895
GraphSAGE,0.0005,1000,0.0005,128,11.211024,11.211024284362793,2.387324,0.9946173182619417,3.3482869,0.9946191310882568
GIN,0.0005,1000,0.0005,128,1319.7334,1319.7335205078125,27.16561,0.46681222263178446,36.328136,0.6055712061268943
GCN,0.0005,1000,0.0005,256,251.43835,251.43833923339844,10.4225235,0.9097383795030095,15.856808,0.90983618582998
GAT,0.0005,1000,0.0005,256,790.35614,790.3562622070312,15.024169,0.688231707094422,28.113274,0.6882918136460441
GraphSAGE,0.0005,1000,0.0005,256,1.3186729,1.318673014640808,0.76006967,0.9993300469383221,1.1483349,0.9993396954877036
GIN,0.0005,1000,0.0005,256,586.78705,586.787109375,16.589754,0.7572276393241478,24.223688,0.7818969190120697
GCN,0.0005,1000,0.0005,512,223.48302,223.48300170898438,9.671883,0.9191911507203295,14.949348,0.9194532419954028
GAT,0.0005,1000,0.0005,512,1085.41,1085.4100341796875,20.144876,0.5550294953285461,32.94556,0.5592619521277291
GraphSAGE,0.0005,1000,0.0005,512,1.168418,1.1684179306030273,0.89417845,0.99943923725587,1.0809339,0.9998592564037868
GIN,0.0005,1000,0.0005,512,176.20668,176.2067108154297,9.041376,0.92125508554472,13.274286,0.9296632962567466
GCN,0.0005,1000,5e-05,32,853.5428,853.5427856445312,20.518568,0.6793741440337288,29.215454,0.6796889219965253
GAT,0.0005,1000,5e-05,32,1109.6465,1109.646484375,20.65683,0.5414613240426419,33.311356,0.5415682664939335
GraphSAGE,0.0005,1000,5e-05,32,67.37999,67.37999725341797,5.9892936,0.9679656613155252,8.208531,0.9679861409323556
GIN,0.0005,1000,5e-05,32,4010.2493,4010.24951171875,45.32152,-0.4285252227665997,63.32653,0.34091239741870333
GCN,0.0005,1000,5e-05,64,576.19324,576.1932373046875,16.736109,0.791247477268321,24.004025,0.7917530962399074
GAT,0.0005,1000,5e-05,64,1230.529,1230.5291748046875,22.06082,0.5020855887445206,35.0789,0.5020994246006012
GraphSAGE,0.0005,1000,5e-05,64,38.147675,38.147682189941406,4.4413333,0.9820809347940729,6.17638,0.9820879484925952
GIN,0.0005,1000,5e-05,64,2665.9807,2665.98046875,38.61416,-0.0006994168952052039,51.633137,0.4436564658369337
GCN,0.0005,1000,5e-05,128,407.99832,407.99835205078125,14.404863,0.8487680224287811,20.198969,0.8490378303187234
GAT,0.0005,1000,5e-05,128,758.2218,758.2218017578125,14.467803,0.7407711537245675,27.535828,0.7407712595803397
GraphSAGE,0.0005,1000,5e-05,128,11.44704,11.447039604187012,2.4260902,0.9941286095651007,3.3833475,0.9941351115703583
GIN,0.0005,1000,5e-05,128,1722.0875,1722.087646484375,31.02662,0.32399255403829386,41.498043,0.5486157579081399
GCN,0.0005,1000,5e-05,256,268.4142,268.4142150878906,10.802872,0.9039671407199348,16.383352,0.9049670142786843
GAT,0.0005,1000,5e-05,256,417.13495,417.1349182128906,11.154867,0.8481858043158651,20.423882,0.8482078058379037
GraphSAGE,0.0005,1000,5e-05,256,1.1937058,1.1937059164047241,0.75785345,0.9994285615794551,1.0925684,0.9994780463831765
GIN,0.0005,1000,5e-05,256,538.0144,538.014404296875,15.654627,0.7713886199518092,23.195137,0.795219463961465
GCN,0.0005,1000,5e-05,512,194.31445,194.314453125,9.0289755,0.9301201426036423,13.9396715,0.9302678831986019
GAT,0.0005,1000,5e-05,512,468.76175,468.7617492675781,12.26931,0.8350056044373126,21.650906,0.8351402367864337
GraphSAGE,0.0005,1000,5e-05,512,0.14038292,0.14038293063640594,0.19763601,0.9999309682114267,0.3746771,0.9999312801020486
GIN,0.0005,1000,5e-05,512,156.77737,156.7773895263672,8.498973,0.9314363063877035,12.521077,0.9381884506770543
GCN,0.0001,50,0.05,32,6030.0195,6030.01904296875,52.848133,-1.2615675563655686,77.6532,-0.017952361277171543
GAT,0.0001,50,0.05,32,4510.0337,4510.033203125,46.255337,-0.7015511714579283,67.156784,0.0019870400428771973
GraphSAGE,0.0001,50,0.05,32,6155.501,6155.5009765625,54.287617,-1.2606395824383476,78.457,0.028780179364340647
GIN,0.0001,50,0.05,32,6651.0156,6651.01611328125,54.70426,-1.3993323010586494,81.55376,0.0033888774258749826
GCN,0.0001,50,0.05,64,5893.0356,5893.0361328125,52.519447,-1.111195983236884,76.76611,0.036240381853921075
GAT,0.0001,50,0.05,64,2674.203,2674.202880859375,34.99199,-0.059360238194940976,51.712696,0.09318380270685468
GraphSAGE,0.0001,50,0.05,64,3550.5073,3550.50732421875,41.04502,-0.3070739269132189,59.586132,0.17625566465514048
GIN,0.0001,50,0.05,64,6632.699,6632.69873046875,54.62486,-1.3913913244915295,81.44138,0.005607174975531442
GCN,0.0001,50,0.05,128,4466.3584,4466.3583984375,44.27425,-0.5803387184235822,66.83082,0.11514273711613246
GAT,0.0001,50,0.05,128,2213.079,2213.079345703125,32.917427,0.13399852400395887,47.043373,0.14066266587802342
GraphSAGE,0.0001,50,0.05,128,2527.9614,2527.961669921875,34.245247,0.022098936126004363,50.278835,0.22267617072377885
GIN,0.0001,50,0.05,128,6603.042,6603.041015625,54.552494,-1.3756232961755317,81.2591,0.01869810904775347
GCN,0.0001,50,0.05,256,2517.5981,2517.598388671875,33.4969,0.05167135347900486,50.175674,0.19699598635946
GAT,0.0001,50,0.05,256,1999.0605,1999.0604248046875,31.035114,0.24198211756406826,44.710854,0.24585129533495223
GraphSAGE,0.0001,50,0.05,256,1776.8027,1776.802490234375,29.883942,0.30366686756964073,42.152138,0.3099952552999769
GIN,0.0001,50,0.05,256,6504.305,6504.3056640625,54.120502,-1.3385141953920205,80.64927,0.03605045165334429
GCN,0.0001,50,0.05,512,1975.545,1975.545166015625,31.506216,0.23523352412460624,44.447105,0.2416130346911294
GAT,0.0001,50,0.05,512,1834.7653,1834.76513671875,29.41092,0.2813878706964848,42.83416,0.2816132051604135
GraphSAGE,0.0001,50,0.05,512,1090.9668,1090.9669189453125,23.275284,0.5443069505636605,33.029785,0.5525582645620618
GIN,0.0001,50,0.05,512,6398.9478,6398.94921875,53.75006,-1.2919875583829679,79.99342,0.05909296018736703
GCN,0.0001,50,0.005,32,5784.5547,5784.55517578125,52.535828,-1.0800421285777433,76.05626,0.0499326799597059
GAT,0.0001,50,0.005,32,3782.9968,3782.996337890625,43.49397,-0.49197395542621614,61.506073,0.03537145256996155
GraphSAGE,0.0001,50,0.005,32,5680.6187,5680.6201171875,51.12146,-1.0576146023702464,75.36988,0.009766846895217896
GIN,0.0001,50,0.005,32,6647.741,6647.74169921875,54.692333,-1.3962889463695143,81.53368,0.003429544823510306
GCN,0.0001,50,0.005,64,5754.0264,5754.02685546875,51.908684,-1.1525233502306826,75.8553,0.019481394972120012
GAT,0.0001,50,0.005,64,5198.8657,5198.86572265625,49.730965,-0.991322116893168,72.10316,0.04395754848207746
GraphSAGE,0.0001,50,0.005,64,4975.232,4975.23193359375,47.127907,-0.7378102781812872,70.535324,0.09708146112305778
GIN,0.0001,50,0.005,64,6645.266,6645.2666015625,54.664974,-1.3937531930821763,81.5185,0.008084786789757865
GCN,0.0001,50,0.005,128,4442.489,4442.48828125,43.6203,-0.5541933298988461,66.652,0.08573200021471296
GAT,0.0001,50,0.005,128,2464.1575,2464.156982421875,35.248146,0.04890544504989558,49.64028,0.08914669070925031
GraphSAGE,0.0001,50,0.005,128,3039.737,3039.737060546875,37.504555,-0.11479959685002127,55.133812,0.17585765889712743
